FileID,Emitter,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample,File Name
69522,120,233,11,2,1,2,3,1,1114960,17723.wav
69523,111,233,11,2,1,2,3,1,836432,17724.wav
69524,111,233,11,2,1,2,3,1,705360,17725.wav
69525,228,233,11,2,2,4,3,1,1278800,17726.wav
69527,228,233,10,2,3,3,4,1,705360,17727.wav
69529,-204,-201,4,2,2,3,3,1,403938,17728.wav
69529,-204,-201,4,2,2,3,4,403939,721744,17729.wav
69531,-204,-201,4,2,3,3,3,1,664400,17730.wav
69533,-205,-201,10,3,3,3,3,1,394064,17731.wav
69535,-204,-203,11,1,3,3,3,1,1164112,17732.wav
69538,0,-233,11,2,1,2,3,1,664400,17733.wav
69549,120,228,11,2,1,3,4,1,328528,17734.wav
69551,-205,-218,4,2,3,3,3,1,306862,17735.wav
69551,205,218,11,2,2,4,3,306863,983888,17736.wav
69552,-225,-218,11,2,3,3,3,1,680784,17737.wav
69554,-228,-233,11,1,2,3,3,1,533328,17738.wav
69557,213,233,11,1,3,4,3,1,336720,17739.wav
69560,-201,-204,11,3,1,3,3,1,844624,17740.wav
69561,-204,-201,11,2,2,4,4,1,639824,17741.wav
69562,-120,-213,11,3,2,2,3,1,328528,17742.wav
69566,-226,-233,10,2,2,3,3,1,795472,17743.wav
69568,120,228,11,2,1,3,2,1,385872,17744.wav
69571,-226,-233,11,2,2,3,3,1,793995,17745.wav
69571,226,233,11,2,2,3,3,793996,1074000,17746.wav
69576,-226,-233,11,2,2,3,3,1,435024,17747.wav
69577,-226,-233,11,2,2,3,3,1,377680,17748.wav
69578,226,233,11,2,2,3,3,1,394064,17749.wav
69580,226,233,11,2,2,3,3,1,746320,17750.wav
69582,226,233,11,2,2,3,2,1,394064,17751.wav
69584,-120,-233,11,2,1,2,3,1,770896,17752.wav
69585,-120,-233,11,1,2,2,3,1,385872,17753.wav
69592,-111,-228,11,2,3,3,4,1,328528,17754.wav
69600,228,233,11,2,1,4,2,1,942928,17755.wav
69602,-111,-228,11,2,0,2,3,1,885584,17756.wav
69613,-203,-218,4,2,1,4,4,1,672592,17757.wav
69614,-228,-233,11,1,2,3,3,1,391883,17758.wav
69614,228,233,11,2,2,4,3,391884,1286992,17759.wav
69618,213,233,11,2,2,3,4,1,328528,17760.wav
69619,-111,-228,11,2,2,3,2,1,336720,17761.wav
69620,-226,-233,4,2,3,3,4,1,1573712,17762.wav
69622,-226,-233,11,2,2,3,3,1,353104,17763.wav
69624,-226,-233,4,2,2,3,3,426741,1327952,17764.wav
69626,226,233,11,2,2,3,3,1,688976,17765.wav
69632,-120,-233,11,2,1,2,3,1,869200,17766.wav
69635,-226,-233,11,2,1,3,3,422580,613258,17767.wav
69635,-226,-233,11,2,2,3,3,613259,1429258,17768.wav
69635,226,233,11,2,2,3,3,1429259,2237264,17769.wav
69639,-226,-233,11,2,2,3,3,1,918352,17770.wav
69640,228,233,11,2,3,2,4,1,631632,17771.wav
69642,-228,-233,4,2,1,4,4,1,844624,17772.wav
69646,-225,-218,3,2,2,3,3,1,959312,17773.wav
69650,-226,-233,11,3,3,3,3,1,729936,17774.wav
69654,226,228,11,1,2,4,3,1,598864,17775.wav
69656,228,233,11,2,3,3,4,1,729936,17776.wav
69666,226,233,11,2,3,3,3,1,394064,17777.wav
69671,-226,-228,11,2,3,3,3,1,328528,17778.wav
69674,226,233,11,2,1,4,2,1,533328,17779.wav
69678,228,233,11,2,3,3,3,1,746320,17780.wav
69681,228,233,11,3,3,3,3,1,811856,17781.wav
69684,120,226,11,2,1,3,4,1,328528,17782.wav
69692,-203,-225,10,2,2,3,3,1,1426256,17783.wav
69694,226,233,11,3,1,4,2,1,803664,17784.wav
69697,-225,-205,11,2,1,4,3,1,1098576,17785.wav
69702,216,0,6,2,0,3,0,1,336720,17786.wav
69706,226,228,11,2,3,3,4,1,803664,17787.wav
69710,-228,-233,11,2,2,3,3,1,688976,17788.wav
69713,-111,-120,3,2,2,3,3,1,353104,17789.wav
69717,-204,-218,11,2,3,3,3,1,566096,17790.wav
69726,204,218,11,3,2,4,3,1,328528,17791.wav
69728,-226,-233,11,2,1,3,4,1,418640,17792.wav
69733,228,233,11,1,2,4,3,1,1057616,17793.wav
69735,-228,-233,11,2,1,2,3,1,615248,17794.wav
69738,-204,-218,11,2,3,4,4,1,951120,17795.wav
69741,-203,-201,4,2,2,3,3,1,754512,17796.wav
69743,-111,-226,11,2,2,2,3,1,369488,17797.wav
69747,-226,-233,11,2,2,3,2,1,1418064,17798.wav
69748,-120,-233,11,1,1,2,2,1,910160,17799.wav
69749,-226,-228,4,2,3,3,3,1,459600,17800.wav
69751,-226,-228,11,2,2,3,4,1,344912,17801.wav
69752,226,233,11,2,3,3,3,1,402256,17802.wav
69754,-213,-111,11,2,2,3,3,1,222047,17803.wav
69754,-213,-111,11,2,2,3,2,222048,1090384,17804.wav
69758,-226,-233,11,2,1,4,2,1,762704,17805.wav
69761,-226,-233,11,3,2,4,3,1,451408,17806.wav
69763,205,218,11,2,2,3,3,1,361296,17807.wav
69769,-213,-233,11,2,1,3,3,1,756137,17808.wav
69769,-213,-233,11,2,2,3,3,756138,1024848,17809.wav
69771,213,233,11,2,3,3,2,1,385872,17810.wav
69773,-111,-233,11,2,1,2,3,1,491308,17811.wav
69773,228,233,11,2,2,2,4,491309,1622864,17812.wav
69776,-111,-228,11,2,3,2,4,1,1499984,17813.wav
69777,204,218,11,2,1,3,4,1,1352528,17814.wav
69780,-111,-233,11,2,1,2,4,1,1352528,17815.wav
69784,-120,-228,11,2,1,2,3,1,336720,17816.wav
69787,-120,-228,11,3,2,2,4,1,344912,17817.wav
69791,-120,-111,11,2,1,3,2,1,467792,17818.wav
69795,-111,-233,11,2,1,2,3,1,328528,17819.wav
69801,228,233,11,2,3,4,2,1,615248,17820.wav
69803,-233,-228,11,2,1,3,3,1,1016499,17821.wav
69803,-233,-228,11,2,2,3,3,1016500,1377104,17822.wav
69808,-233,-228,11,2,2,3,4,1,94070,17823.wav
69808,-233,-228,11,2,3,3,3,94071,426832,17824.wav
69809,228,233,11,2,2,3,3,1,1213264,17825.wav
69811,-204,-218,11,2,1,3,4,1,328528,17826.wav
69816,205,218,11,2,2,3,3,1,344912,17827.wav
69819,226,233,10,2,3,3,3,1,721744,17828.wav
69821,226,233,10,2,2,3,4,1,615248,17829.wav
69823,120,233,11,2,3,2,4,1,328528,17830.wav
69824,111,213,11,2,2,3,3,1,320336,17831.wav
69825,111,213,11,2,2,2,3,1,336720,17832.wav
69826,213,233,11,2,2,3,3,1,443216,17833.wav
69835,111,213,11,2,1,3,3,1,353104,17834.wav
69836,-111,-213,11,2,2,2,3,1,1024848,17835.wav
69837,204,218,11,2,2,3,3,1,418640,17836.wav
69838,204,218,11,2,2,3,3,1,320336,17837.wav
69839,226,233,11,2,3,3,4,1,974684,17838.wav
69839,228,233,11,2,3,2,3,1283478,2081616,17839.wav
69841,226,233,11,2,2,3,3,1,492368,17840.wav
69844,226,233,11,2,2,3,3,1,336720,17841.wav
69845,226,233,11,2,2,3,3,1,467792,17842.wav
69846,226,233,11,2,2,3,3,1,492368,17843.wav
69847,226,233,11,2,2,3,3,1,402256,17844.wav
69848,226,233,11,2,2,3,3,1,369488,17845.wav
69849,226,233,11,2,2,3,3,1,385872,17846.wav
69850,226,233,10,2,3,3,3,1,648016,17847.wav
69852,226,233,10,2,2,4,3,1,353104,17848.wav
69854,203,218,11,2,2,3,3,1,328528,17849.wav
69855,204,218,11,2,2,3,3,1,320336,17850.wav
69856,228,233,10,2,2,3,3,1,770896,17851.wav
69859,228,233,10,2,2,4,4,1,385872,17852.wav
69860,226,233,10,2,3,4,4,1,500560,17853.wav
69862,-201,-218,11,2,2,3,3,1,86413,17854.wav
69862,-201,-218,4,2,2,3,3,86414,356300,17855.wav
69862,-201,-218,11,2,2,3,3,356301,1024848,17856.wav
69863,205,218,11,2,2,3,4,1,328528,17857.wav
69865,-213,-228,10,2,2,3,3,1,317242,17858.wav
69865,213,233,11,2,2,3,3,317243,1041232,17859.wav
69867,-204,-218,11,2,1,3,4,1,1041232,17860.wav
69868,213,233,11,2,2,3,3,1,369488,17861.wav
69871,204,218,11,2,2,3,3,1,402256,17862.wav
69872,213,233,11,2,2,3,3,1,557904,17863.wav
69873,213,233,11,2,2,3,3,1,336720,17864.wav
69874,213,233,11,2,2,3,3,1,574288,17865.wav
69876,228,233,11,2,2,3,3,1,500560,17866.wav
69878,-204,-218,11,2,2,3,3,1,410448,17867.wav
69879,204,218,11,2,2,3,3,1,320336,17868.wav
69880,213,233,11,2,2,3,3,1,353104,17869.wav
69881,228,233,11,2,2,4,4,1,361296,17870.wav
69882,228,233,11,2,3,3,4,1,402256,17871.wav
69887,111,228,11,2,2,3,2,1,344912,17872.wav
69889,-213,-228,11,2,1,3,3,1,283800,17873.wav
69889,228,233,11,2,2,3,4,283801,1024848,17874.wav
69892,-228,-213,4,2,2,3,3,1,242488,17875.wav
69892,-213,-233,11,2,2,3,3,428163,549162,17876.wav
69892,213,233,11,2,2,3,3,549163,1205072,17877.wav
69894,226,233,11,2,3,4,3,1,508752,17878.wav
69897,111,233,11,2,2,2,3,1,500560,17879.wav
69899,111,120,11,2,1,3,3,1,320336,17880.wav
69900,213,233,11,1,2,4,3,1,320336,17881.wav
69902,120,228,11,2,1,3,3,1,697168,17882.wav
69905,-120,-228,11,2,2,3,3,1,394064,17883.wav
69907,228,233,10,1,2,3,3,1,842794,17884.wav
69907,-228,-213,10,2,2,4,3,842795,1631056,17885.wav
69911,120,228,11,2,1,0,0,1,336720,17886.wav
69912,120,228,11,2,2,2,4,1,516944,17887.wav
69914,203,218,11,2,2,3,3,1,336720,17888.wav
69917,-204,-218,11,2,2,4,3,1,377680,17889.wav
69920,228,233,11,1,2,4,3,1,402256,17890.wav
69922,228,233,11,3,2,4,3,1,557904,17891.wav
69924,228,233,11,3,2,4,3,1,656208,17892.wav
69928,-225,-205,4,2,2,3,3,1,566096,17893.wav
69929,-225,-205,4,2,2,3,3,1,451408,17894.wav
69933,120,228,11,2,1,3,2,1,470354,17895.wav
69933,111,228,11,2,1,3,2,470355,762704,17896.wav
69934,120,228,11,2,1,2,3,269880,549712,17897.wav
69937,-225,0,4,2,2,3,3,1,549712,17898.wav
69938,-225,0,4,2,2,3,3,1,418640,17899.wav
69939,-225,0,4,2,2,3,3,1,418640,17900.wav
69940,-225,0,4,2,2,3,3,1,729936,17901.wav
69944,205,218,11,2,1,3,3,1,313749,17902.wav
69944,-205,-218,4,2,2,3,3,313750,618672,17903.wav
69944,205,218,4,2,2,4,4,618673,1139536,17904.wav
69945,204,218,11,2,3,3,4,1,328528,17905.wav
69946,204,218,11,2,3,3,4,1,328528,17906.wav
69947,-204,-218,4,2,2,3,3,1,738128,17907.wav
69948,228,233,11,2,2,3,4,1,574288,17908.wav
69950,204,218,11,2,2,3,3,1,328528,17909.wav
69951,201,218,11,2,1,3,4,1,410448,17910.wav
69953,228,233,11,2,2,3,3,1,549712,17911.wav
69954,-204,-218,4,2,2,3,3,1,549712,17912.wav
69955,228,213,11,2,2,3,3,1,495717,17913.wav
69955,228,233,11,2,2,3,3,495718,1303376,17914.wav
69957,204,218,11,2,2,3,3,1,328528,17915.wav
69958,228,226,11,1,2,4,3,1,336720,17916.wav
69960,228,233,11,2,2,3,3,1,844624,17917.wav
69962,228,226,11,1,2,3,3,1,492368,17918.wav
69964,205,218,11,3,2,4,3,1,328528,17919.wav
69965,225,218,11,2,3,3,3,1,983888,17920.wav
69966,225,218,11,2,2,3,2,1,394064,17921.wav
69967,226,233,11,2,2,3,3,1,648016,17922.wav
69969,228,233,11,2,2,3,3,1,328528,17923.wav
69970,226,233,11,1,2,3,3,1,377680,17924.wav
69971,226,233,11,2,2,4,4,1,320336,17925.wav
69972,226,233,11,2,2,3,3,1,344912,17926.wav
69974,226,233,11,2,2,3,4,1,394064,17927.wav
69976,203,218,11,2,3,3,4,1,811856,17928.wav
69977,-201,-203,11,2,2,3,3,1,688976,17929.wav
69978,226,233,11,2,2,3,3,1,555984,17930.wav
69978,226,233,11,2,2,3,3,713104,2032464,17931.wav
69981,226,233,11,2,2,3,4,1,344912,17932.wav
69982,226,233,11,2,2,3,3,1,1041232,17933.wav
69985,226,233,11,2,2,3,3,1,394064,17934.wav
69987,228,233,11,2,2,3,3,1,318782,17935.wav
69987,228,226,11,2,2,3,3,318783,698923,17936.wav
69987,228,233,11,2,2,3,3,698924,1319760,17937.wav
69990,120,226,11,2,2,3,3,1,336720,17938.wav
69991,228,233,11,1,2,4,4,1,1614672,17939.wav
69994,228,233,11,2,3,3,4,1,443216,17940.wav
69996,213,233,11,2,2,3,3,1,394064,17941.wav
69998,204,218,11,2,3,3,3,1,418640,17942.wav
69999,204,218,11,2,2,3,4,1,459600,17943.wav
70000,204,218,11,2,3,3,4,1,467792,17944.wav
70001,204,218,11,2,3,3,3,1,1639248,17945.wav
70002,205,218,11,2,2,3,3,1,1565520,17946.wav
70003,205,218,11,2,2,3,3,1,418640,17947.wav
70004,203,218,11,2,2,3,3,1,1155920,17948.wav
70005,203,218,11,2,3,3,4,1,336720,17949.wav
70006,-226,-228,10,2,2,3,3,1,492368,17950.wav
70008,-204,-225,11,2,2,3,3,1,721744,17951.wav
70009,-204,-225,4,2,2,3,3,1,336720,17952.wav
70010,228,233,11,2,2,3,4,1,1074000,17953.wav
70012,226,233,11,1,2,3,3,1,1155920,17954.wav
70015,226,233,11,2,2,3,3,1,108339,17955.wav
70015,-226,-233,11,2,2,3,3,108340,1762128,17956.wav
70018,203,218,11,2,2,3,3,1,163259,17957.wav
70018,-203,-218,4,2,2,3,3,163260,861008,17958.wav
70019,203,218,11,2,2,3,3,1,328528,17959.wav
70020,226,233,11,3,2,4,3,1,467792,17960.wav
70022,226,233,11,3,3,4,3,1,1524560,17961.wav
70025,228,233,11,2,2,3,3,1,353104,17962.wav
70026,213,233,11,2,2,3,3,1,623440,17963.wav
70028,204,218,11,2,3,3,3,1,134822,17964.wav
70028,-204,-218,4,2,2,3,3,134823,877392,17965.wav
70029,204,218,4,2,2,3,3,1,336720,17966.wav
70030,111,233,11,2,3,2,3,1,320336,17967.wav
70031,228,233,11,2,2,3,3,1,1082192,17968.wav
70033,225,203,2,2,3,3,4,1,754512,17969.wav
70034,225,218,11,2,2,3,3,1,344912,17970.wav
70035,-225,-205,4,2,2,3,3,1,787280,17971.wav
70036,-225,-205,4,2,2,3,3,1,508752,17972.wav
70037,-225,-205,4,2,2,3,3,1,353104,17973.wav
70038,-225,-205,4,2,2,3,3,1,443216,17974.wav
70039,-225,-205,11,2,2,3,3,1,328528,17975.wav
70040,228,233,11,2,2,3,4,1,803664,17976.wav
70042,204,218,11,2,2,3,3,1,705360,17977.wav
70043,203,218,11,2,2,3,3,1,344912,17978.wav
70044,213,233,11,2,3,3,3,1,344912,17979.wav
70046,111,120,11,2,3,3,4,1,320336,17980.wav
70047,204,218,11,2,2,3,3,1,500560,17981.wav
70048,-204,-218,11,2,2,3,3,1,541520,17982.wav
70049,201,218,11,2,2,3,3,1,926544,17983.wav
70050,226,233,11,2,2,3,3,1,533328,17984.wav
70052,226,233,11,2,2,3,3,1,566096,17985.wav
70054,226,228,11,2,2,3,3,1,353104,17986.wav
70056,226,233,11,2,2,3,3,1,590672,17987.wav
70058,226,233,11,2,2,3,4,1,435024,17988.wav
70060,203,218,11,2,2,3,3,1,607056,17989.wav
70061,203,218,11,2,2,3,3,1,328528,17990.wav
70062,-204,-218,4,2,2,3,3,1,123882,17991.wav
70062,-204,-205,4,2,2,3,3,461189,844624,17992.wav
70063,-204,-205,4,2,2,3,3,1,328528,17993.wav
70064,-204,-205,4,2,2,3,3,1,328528,17994.wav
70065,-204,-205,4,2,2,3,3,1,336720,17995.wav
70066,-204,-205,4,2,2,3,3,1,328528,17996.wav
70067,-204,-205,4,2,2,3,3,1,402256,17997.wav
70068,-204,-205,4,2,2,3,3,1,680784,17998.wav
70069,-204,-205,4,2,2,3,3,1,369488,17999.wav
70070,-204,-205,4,2,2,3,3,1,361296,18000.wav
70071,-204,-205,4,2,2,3,3,1,377680,18001.wav
70072,-204,-205,4,2,2,3,3,1,869200,18002.wav
70073,-204,-205,4,2,2,3,3,1,910160,18003.wav
70074,-204,-205,4,2,2,3,3,1,1016656,18004.wav
70075,-204,-205,4,2,2,3,3,1,566096,18005.wav
70076,-204,-205,4,2,2,3,3,1,377680,18006.wav
70077,-204,-205,4,2,2,3,3,1,1082192,18007.wav
70078,205,218,11,2,2,3,3,1,336720,18008.wav
70079,205,218,11,2,2,3,3,1,320336,18009.wav
70080,226,233,11,2,2,3,3,1,394064,18010.wav
70082,226,233,11,2,2,3,3,1,475984,18011.wav
70084,226,233,11,2,2,3,3,1,435024,18012.wav
70086,228,233,11,2,2,3,3,1,615248,18013.wav
70088,205,218,11,2,2,3,3,1,844624,18014.wav
70089,203,218,11,2,3,3,4,1,467792,18015.wav
70090,203,218,11,2,3,3,4,1,443216,18016.wav
70092,204,218,11,2,2,3,3,1,353104,18017.wav
70093,-204,-218,11,2,2,3,3,1,402256,18018.wav
70094,-205,-218,11,2,2,3,3,1,361296,18019.wav
70095,203,218,11,2,2,3,3,1,328528,18020.wav
70096,204,218,11,2,2,3,4,1,574288,18021.wav
70097,-205,-218,11,2,2,3,3,1,116777,18022.wav
70097,205,218,11,2,2,3,3,116778,639824,18023.wav
70098,-226,-233,11,2,2,3,3,1,293579,18024.wav
70098,226,233,11,2,2,3,3,293580,1155920,18025.wav
70100,-226,-233,4,2,2,3,3,1,1344336,18026.wav
70102,226,233,11,2,2,3,3,1,435024,18027.wav
70104,-226,-233,11,2,2,3,3,1,857354,18028.wav
70104,226,228,11,2,2,3,3,857355,1409872,18029.wav
70106,226,228,11,2,2,3,3,1,90875,18030.wav
70106,226,233,11,2,2,3,3,90876,885584,18031.wav
70108,-226,-233,4,2,2,3,3,1,3130192,18032.wav
70110,203,218,11,2,2,3,3,1,549712,18033.wav
70111,203,218,11,2,2,3,3,1,467792,18034.wav
70112,203,218,11,2,3,3,4,1,353104,18035.wav
70113,226,233,11,2,2,3,3,1,705360,18036.wav
70115,226,233,11,2,2,3,3,1,385872,18037.wav
70117,226,233,11,2,2,3,4,1,328528,18038.wav
70118,213,233,11,2,3,3,3,1,336720,18039.wav
70119,-213,-233,11,2,3,3,4,1,1377104,18040.wav
70123,204,218,11,2,2,3,3,1,320336,18041.wav
70124,204,218,11,2,2,3,3,1,402256,18042.wav
70125,-204,-218,11,2,2,3,3,1,116274,18043.wav
70125,204,218,11,2,2,3,3,116275,885584,18044.wav
70126,225,218,11,2,2,3,3,1,402256,18045.wav
70127,-204,-225,4,2,2,3,3,1,975696,18046.wav
70128,203,218,11,2,2,3,3,1,353104,18047.wav
70129,204,218,11,2,1,3,3,1,664400,18048.wav
70130,204,218,11,2,2,3,3,1,680784,18049.wav
70133,204,218,11,2,3,3,3,1,361296,18050.wav
70134,225,218,11,2,3,3,4,1,500560,18051.wav
70137,-204,-218,4,2,2,3,3,1,281285,18052.wav
70140,228,233,11,2,2,3,3,1,934736,18053.wav
70142,204,218,11,2,2,3,3,1,549712,18054.wav
70143,-201,-203,11,2,2,3,3,1,852816,18055.wav
70144,-205,-218,11,2,2,3,3,1,795472,18056.wav
70145,201,203,11,2,2,3,3,1,377680,18057.wav
70146,-213,-233,11,2,2,3,3,1,852816,18058.wav
70148,205,204,11,2,2,3,3,1,361296,18059.wav
70149,-225,-201,12,2,2,3,3,1,178023,18060.wav
70149,-225,-201,4,2,2,3,3,178024,680784,18061.wav
70150,228,233,11,2,3,3,4,1,713552,18062.wav
70152,-225,-201,4,2,2,3,3,1,394064,18063.wav
70153,-225,-201,4,2,2,3,3,1,336720,18064.wav
70154,-225,-201,4,2,2,3,3,1,410448,18065.wav
70155,-225,-201,4,2,2,3,3,1,320336,18066.wav
70156,228,233,12,2,3,3,3,1,770896,18067.wav
70158,-225,-201,4,2,2,3,3,1,590672,18068.wav
70160,-225,-201,4,2,2,3,3,1,377680,18069.wav
70161,228,233,12,2,2,4,3,1,377680,18070.wav
70162,-225,-201,4,2,2,3,3,1,377680,18071.wav
70163,-225,-201,4,2,2,3,3,1,385872,18072.wav
70164,-225,-201,4,2,2,3,3,1,377680,18073.wav
70165,-225,-201,4,2,2,3,3,1,901968,18074.wav
70166,-225,-201,4,2,2,3,3,1,394064,18075.wav
70167,-225,-201,4,2,2,3,3,1,320336,18076.wav
70168,-225,-201,4,2,2,3,3,1,533328,18077.wav
70169,-225,-201,4,2,2,3,3,1,369488,18078.wav
70170,201,203,12,2,2,3,3,1,320336,18079.wav
70172,204,218,12,2,2,3,3,1,492368,18080.wav
70173,228,233,12,2,3,4,4,1,852816,18081.wav
70175,-204,-205,4,2,2,3,3,1,631632,18082.wav
70176,228,233,12,2,3,3,3,1,451408,18083.wav
70178,-204,-205,4,2,2,3,3,1,377680,18084.wav
70179,-204,-205,4,2,2,3,3,1,369488,18085.wav
70180,-204,-205,4,2,2,3,3,1,402256,18086.wav
70181,-204,-205,4,2,2,3,3,1,795472,18087.wav
70182,-204,-205,4,2,2,3,3,1,369488,18088.wav
70183,-204,-205,4,2,2,3,3,1,385872,18089.wav
70184,-204,-205,4,2,2,3,3,1,361296,18090.wav
70186,-204,-205,4,2,2,3,3,1,1819472,18091.wav
70187,-204,-201,4,2,2,3,3,1,1057616,18092.wav
70188,-204,-201,4,2,2,3,3,1,328528,18093.wav
70189,-204,-201,4,2,2,3,3,1,394064,18094.wav
70190,-204,-201,4,2,2,3,3,1,377680,18095.wav
70191,-204,-201,4,2,2,3,3,1,672592,18096.wav
70192,-204,-201,4,2,2,3,3,1,598864,18097.wav
70193,-201,-203,4,2,2,3,3,1,467792,18098.wav
70194,-201,-203,4,2,2,3,3,1,320336,18099.wav
70195,120,213,12,2,2,3,3,1,328528,18100.wav
70197,-201,-203,4,2,2,3,3,1,369488,18101.wav
70198,-201,-203,4,2,2,3,3,1,336720,18102.wav
70199,-201,-203,4,2,2,3,3,1,336720,18103.wav
70201,-201,-203,4,2,2,3,3,1,566096,18104.wav
70202,-201,-203,4,2,2,3,3,1,623440,18105.wav
70203,228,233,12,3,2,3,3,1,443216,18106.wav
70205,-225,-203,12,2,2,3,3,1,901968,18107.wav
70207,225,208,12,2,2,3,3,1,336720,18108.wav
70208,226,228,12,2,2,3,3,1,328528,18109.wav
70210,-226,-228,12,2,2,3,3,1,90310,18110.wav
70210,226,228,12,2,2,3,3,90311,264651,18111.wav
70210,-226,-228,4,2,2,3,3,264652,779088,18112.wav
70213,226,233,12,2,2,3,3,1,394064,18113.wav
70215,204,218,12,2,2,3,3,1,320336,18114.wav
70216,-225,-203,12,2,2,3,3,1,1811280,18115.wav
70217,-225,-203,12,2,2,3,3,1,664400,18116.wav
70218,213,233,12,2,2,3,3,1,361296,18117.wav
70219,226,233,12,2,2,3,3,1,648016,18118.wav
70223,226,233,12,2,2,3,3,1,369488,18119.wav
70225,228,233,12,2,2,3,3,1,615248,18120.wav
70227,213,233,12,2,2,3,3,1,320336,18121.wav
70228,120,213,12,2,2,3,3,1,328528,18122.wav
70229,215,217,6,0,0,0,0,1,320336,18123.wav
70230,111,213,12,2,2,2,3,1,533328,18124.wav
70232,214,233,12,2,2,3,3,1,459600,18125.wav
70234,-213,-233,12,2,2,3,3,1,697168,18126.wav
70236,204,218,12,2,2,3,3,1,402256,18127.wav
70237,205,218,12,2,2,3,3,1,336720,18128.wav
70238,225,218,12,2,2,3,3,1,910160,18129.wav
70239,225,218,11,2,2,3,3,1,680784,18130.wav
70240,205,218,12,2,2,3,3,1,199804,18131.wav
70240,-205,-218,12,2,2,3,3,199805,697168,18132.wav
70241,-204,-218,12,2,2,3,3,1,369488,18133.wav
70242,-204,-218,12,2,2,3,3,1,320336,18134.wav
70244,228,233,12,2,2,3,3,1,336720,18135.wav
70245,228,233,12,2,2,3,3,1,598864,18136.wav
70247,228,233,12,2,2,3,3,1,435024,18137.wav
70249,228,233,12,2,2,3,3,1,377680,18138.wav
70254,-226,-233,12,2,2,3,3,1,762704,18139.wav
70262,201,225,12,2,2,3,3,1,320336,18140.wav
70263,226,228,12,2,2,3,3,1,344912,18141.wav
70265,226,228,12,2,2,3,3,1,443216,18142.wav
70267,226,228,12,2,2,3,3,1,377680,18143.wav
70269,120,213,12,2,2,3,3,1,328528,18144.wav
70270,225,203,12,2,2,3,3,1,402256,18145.wav
70271,-225,-204,12,2,2,3,3,1,328528,18146.wav
70274,-205,-218,12,2,2,3,3,1,328528,18147.wav
70276,-120,-213,12,2,2,3,3,1,492368,18148.wav
70277,204,218,12,2,2,3,3,1,336720,18149.wav
70278,111,213,12,2,2,3,3,1,257174,18150.wav
70278,-111,-213,12,2,2,3,3,257175,861008,18151.wav
70279,-204,-225,4,2,2,3,3,1,459600,18152.wav
70280,204,218,12,2,2,3,3,1,328528,18153.wav
70281,204,218,12,2,2,3,3,1,426832,18154.wav
70282,204,218,12,2,2,3,3,1,328528,18155.wav
70283,204,218,12,2,2,3,3,1,385872,18156.wav
70284,205,218,12,2,2,3,3,1,582480,18157.wav
70285,204,218,12,2,2,3,3,1,328528,18158.wav
70288,-225,-201,12,2,2,3,3,1,533328,18159.wav
70291,221,0,6,2,0,3,0,1,344912,18160.wav
70293,221,0,6,2,0,3,0,1,344912,18161.wav
70294,221,0,6,2,0,3,0,1,353104,18162.wav
70296,215,217,6,0,0,0,0,1,328528,18163.wav
70297,-225,-203,12,2,2,3,3,1,317568,18164.wav
70297,-225,-204,12,2,2,3,3,317569,405820,18165.wav
70297,-225,-204,4,2,2,3,3,405821,983888,18166.wav
70298,-225,-204,4,2,2,3,3,1,549712,18167.wav
70299,-225,-204,4,2,2,3,3,1,426832,18168.wav
70300,225,218,12,2,2,3,3,1,951120,18169.wav
70301,204,218,12,2,2,3,3,1,377680,18170.wav
70302,120,233,11,2,3,2,3,1,435024,18171.wav
70303,-204,-225,11,2,2,3,3,1,631632,18172.wav
70305,228,233,11,2,2,3,3,1,639824,18173.wav
70308,226,233,11,1,2,3,2,1,500560,18174.wav
70309,228,233,11,2,2,3,3,1,435024,18175.wav
70313,226,233,3,2,3,3,3,1,754512,18176.wav
70316,226,233,3,2,2,3,3,1,992080,18177.wav
70318,226,233,11,2,2,3,2,1,353104,18178.wav
70320,111,120,11,2,1,3,3,1,320336,18179.wav
70321,214,0,6,2,0,3,0,1,336720,18180.wav
70335,213,233,11,2,1,3,2,1,590672,18181.wav
70337,226,233,11,2,3,3,4,1,394064,18182.wav
70339,226,233,11,2,3,3,4,1,926544,18183.wav
70341,226,233,11,2,3,3,4,1,336720,18184.wav
70343,228,233,11,2,2,3,2,1,451408,18185.wav
70348,213,233,11,1,2,2,3,1,402256,18186.wav
70349,213,233,11,1,2,4,3,1,336720,18187.wav
70352,-111,-233,11,2,1,2,3,1,1082192,18188.wav
70353,111,120,11,2,1,3,3,1,344912,18189.wav
70355,226,233,11,2,3,3,4,1,451408,18190.wav
70357,111,120,11,2,2,3,2,1,426832,18191.wav
70358,-111,-120,3,2,2,3,3,1,328528,18192.wav
70359,-111,-120,3,2,2,3,2,1,443216,18193.wav
70360,-111,-120,11,2,1,3,3,1,328528,18194.wav
70361,213,233,11,2,3,3,3,1,361296,18195.wav
70365,228,233,11,3,1,4,3,1,648016,18196.wav
70366,226,233,11,2,1,3,4,1,877392,18197.wav
70368,226,233,11,2,3,3,4,1,385872,18198.wav
70370,111,228,11,2,1,3,3,1,320336,18199.wav
70371,111,228,11,2,2,2,3,1,336720,18200.wav
70373,226,233,11,2,2,3,3,1,385872,18201.wav
