Emitter,File Name,FileID,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample
111,26510.wav,98518,221,11,2,2,2,3,1,336720
215,50998.wav,186144,220,12,2,2,3,3,1,320336
215,54212.wav,195802,207,12,2,2,3,3,1,361296
215,70508.wav,234686,207,9,2,2,3,3,1,770896
211,80729.wav,257691,208,3,2,2,3,4,1,320336
228,13121.wav,56627,0,12,2,2,3,3,296910,893776
231,77526.wav,249060,0,12,2,2,3,3,1,1590096
230,74324.wav,243637,207,12,2,2,3,3,1,320336
231,70473.wav,234609,216,11,2,2,3,4,1,361296
231,76181.wav,246619,208,0,2,1,2,3,1,320336
231,69456.wav,232712,221,11,2,2,3,3,1,344912
230,50951.wav,186040,207,12,2,2,3,3,1,377680
230,66270.wav,226907,215,12,2,2,3,3,125135,648016
216,79856.wav,254853,211,12,2,2,3,3,1,443216
230,38027.wav,147111,0,6,3,0,2,0,1,574288
226,32784.wav,128006,233,10,2,2,3,3,1,259904
215,53059.wav,192362,207,12,2,2,3,3,1,574288
216,52769.wav,191651,221,12,2,2,3,3,1,377680
230,68966.wav,231983,215,3,2,1,3,2,1,336720
231,56662.wav,200317,221,12,2,2,3,3,1,516944
215,51724.wav,188143,207,12,2,2,3,3,1,418640
215,54618.wav,196665,210,12,2,2,3,3,1,328528
215,52445.wav,190852,207,12,2,2,3,3,1,516944
211,84123.wav,265155,208,12,0,0,2,3,1,328528
228,18259.wav,70506,233,11,2,3,3,4,1,639824
220,41955.wav,160671,215,3,2,2,3,4,1,385872
215,87147.wav,271122,208,12,2,2,3,3,1,467792
215,39676.wav,155249,210,11,2,2,3,3,1,320336
211,73059.wav,240981,208,12,2,2,3,3,1,435024
111,32078.wav,125821,228,11,2,2,3,3,1,336720
211,47646.wav,176402,208,12,2,2,3,3,1,328528
220,77115.wav,247940,207,3,2,2,3,3,1,328528
216,51817.wav,188776,208,12,2,2,3,3,1,336720
215,75838.wav,246186,230,12,2,2,3,3,1,320336
215,57023.wav,200916,207,12,2,2,3,3,1,574288
230,87657.wav,271922,207,12,2,2,3,3,1,320336
230,51598.wav,187540,220,12,2,2,3,3,1,672592
231,53791.wav,195051,221,12,2,2,3,3,1,336720
231,76180.wav,246618,208,11,2,1,3,2,1,475984
226,17192.wav,67903,233,11,2,2,3,3,1,385872
211,29580.wav,113031,0,6,1,0,4,0,1,566096
228,36520.wav,140462,233,11,1,2,3,3,1,934736
210,58854.wav,208400,220,12,2,2,3,3,1,328528
216,77421.wav,248874,0,12,2,2,3,3,1,353104
220,69496.wav,232776,207,12,2,2,3,3,1,361296
111,5985.wav,29791,0,6,3,0,4,0,1,328528
210,51340.wav,186920,207,12,2,2,3,3,1,353104
215,83814.wav,264585,220,12,2,2,3,3,1,179856
226,18143.wav,70267,228,12,2,2,3,3,1,377680
215,84561.wav,265904,231,12,2,2,3,3,1,328528
231,49817.wav,182993,221,12,2,2,3,3,1,328528
230,63631.wav,219951,215,12,2,2,3,3,1,361296
228,20865.wav,78224,233,11,2,2,4,3,1,828240
228,33092.wav,129508,120,11,2,2,3,3,1,320336
230,45119.wav,169678,215,7,2,2,3,3,1,336720
215,71413.wav,236220,207,12,2,2,3,3,1,336720
215,54364.wav,196105,220,12,2,2,3,3,1,328528
215,63932.wav,220618,220,12,2,2,3,3,1,320336
220,41200.wav,159388,207,12,2,2,4,3,1,328528
211,30253.wav,118270,0,6,2,0,3,0,1,516944
211,30336.wav,118613,0,6,3,0,3,0,1,648016
215,78077.wav,250364,207,9,2,2,3,3,1,328528
230,73673.wav,242479,220,12,2,2,3,3,1,328528
231,58201.wav,206967,208,5,2,2,3,3,1,713552
231,75917.wav,246272,208,12,2,2,3,3,1,426832
215,67873.wav,229967,207,12,2,2,3,3,1,549712
230,66808.wav,227865,220,12,2,2,3,3,1,328528
111,5522.wav,28142,0,6,0,0,0,0,444249,721744
211,62067.wav,214435,231,12,2,2,3,3,1,623440
231,50638.wav,185365,208,11,2,2,2,3,1,598864
211,57312.wav,201377,221,12,2,2,3,3,1,361296
231,62039.wav,214388,208,12,2,2,3,3,431361,901968
220,56743.wav,200442,207,2,2,2,3,3,1,328528
226,17053.wav,67537,233,11,2,1,3,4,1,1295184
220,70609.wav,234823,207,12,2,2,3,3,1,316808
230,66665.wav,227661,207,12,2,2,3,3,1,820048
231,29790.wav,116743,203,6,3,2,3,3,1,1180496
215,53752.wav,194988,207,9,2,2,3,3,1,459600
220,71225.wav,235824,215,2,2,2,3,3,1,328528
231,70390.wav,234400,208,10,3,3,3,2,1,615248
215,59008.wav,208644,207,12,2,2,3,3,1,377680
230,78548.wav,251560,207,12,2,2,3,3,1,402256
210,45505.wav,170434,207,12,2,1,3,2,1,729936
226,14547.wav,61541,233,11,2,2,3,3,1,459600
210,41679.wav,160241,230,12,2,2,3,3,1,1270608
231,30044.wav,117624,203,11,3,2,3,3,1,336720
215,73053.wav,240973,230,12,2,2,3,3,1,1311568
215,71425.wav,236261,207,12,2,2,3,3,1,344912
215,51227.wav,186734,207,12,2,3,3,3,1,385872
211,90042.wav,288706,208,12,2,2,3,3,1,328528
230,79368.wav,253055,207,12,2,2,3,3,1,639824
231,41162.wav,159314,208,12,2,2,3,3,1,336720
215,60729.wav,211774,220,12,2,2,3,3,1,353104
228,14540.wav,61529,233,12,2,2,3,3,1,713552
215,44780.wav,168987,207,9,2,2,3,3,1,451408
231,77225.wav,248183,0,12,2,2,3,3,1,443216
230,65992.wav,226381,207,12,2,2,3,3,1,492368
226,30413.wav,119258,233,11,2,2,3,3,446689,844624
228,31495.wav,124114,233,9,2,2,3,3,576323,852816
211,69260.wav,232376,208,12,2,2,3,3,1,541520
210,82660.wav,262619,230,2,2,2,3,3,1,697168
220,52386.wav,190668,207,12,2,2,3,4,1,328528
215,50518.wav,185039,207,12,2,2,3,3,1,328528
215,89417.wav,275008,208,9,2,2,3,3,1,557904
230,70568.wav,234764,207,12,2,2,3,3,404182,828240
226,17196.wav,67913,233,11,2,2,3,3,782835,1262416
230,82970.wav,263139,221,12,2,2,3,3,954926,1426256
230,44205.wav,168017,207,12,2,2,3,3,1,328528
226,26463.wav,98353,233,11,2,2,3,3,177563,787280
215,63307.wav,219339,207,12,2,2,3,3,1,336720
215,88263.wav,272986,231,11,2,2,4,3,1,328528
215,45225.wav,169860,220,12,2,2,3,3,1,320336
216,30800.wav,121438,233,11,0,0,2,3,1,353104
111,7032.wav,32908,0,6,0,0,0,0,283178,582480
215,40169.wav,156658,220,12,2,2,3,3,1,394064
231,77411.wav,248849,208,12,2,2,3,3,1,631632
226,16033.wav,64229,233,11,2,1,3,3,1,435024
216,89838.wav,287452,0,12,2,2,3,3,1,328528
216,31023.wav,122928,0,6,2,0,3,0,1,361296
230,72899.wav,240307,0,5,2,2,2,3,1,607056
226,22175.wav,84913,233,11,2,2,3,2,186041,992080
211,55524.wav,198412,221,12,2,2,3,3,1,328528
216,41395.wav,159677,208,12,2,2,3,3,1,328528
210,69789.wav,233191,220,9,2,2,3,3,1,328528
226,37448.wav,145153,233,11,2,2,3,3,1,344912
226,17101.wav,67623,233,11,2,3,3,4,1,729936
215,86242.wav,269471,220,12,2,2,3,3,1,336720
226,35941.wav,137538,233,11,2,2,4,3,1,410448
231,77584.wav,249209,208,11,2,2,3,3,1,328528
215,90155.wav,289273,221,12,2,2,3,3,1,369488
230,66982.wav,228233,220,11,2,2,3,3,1,328528
215,38476.wav,149803,230,12,2,2,3,3,1,328528
215,63603.wav,219914,207,12,2,2,3,3,1,336720
111,33497.wav,130662,120,3,2,2,3,3,1,582480
228,25497.wav,95636,233,11,2,1,3,3,1,1054644
231,68128.wav,230418,208,12,2,2,3,3,1,672592
215,59001.wav,208628,207,12,2,2,3,3,1,320336
226,21143.wav,80203,233,11,2,2,3,3,1,418640
226,32438.wav,126941,233,11,2,2,3,3,1,951120
231,75664.wav,245981,208,11,2,1,3,4,1,320336
231,49871.wav,183092,208,11,2,2,3,3,1,328528
226,22229.wav,85099,233,11,2,2,3,4,1,467792
231,43742.wav,167301,221,12,2,2,3,3,1,336720
231,50021.wav,183709,208,12,2,2,3,3,364669,885584
215,57021.wav,200914,220,12,2,2,3,3,182595,269946
231,72086.wav,237832,208,11,2,1,3,3,1,467792
220,52225.wav,190173,215,12,2,2,3,3,205807,410448
230,77460.wav,248953,207,12,2,2,3,3,1,361296
230,40063.wav,156412,207,11,2,2,3,3,1,328528
211,64521.wav,222964,221,12,2,2,3,3,1,320336
211,75821.wav,246167,208,12,2,2,3,3,1,328528
216,75015.wav,244822,231,11,2,2,3,3,1,594133
111,4354.wav,22974,0,6,2,0,4,0,197327,664400
215,90934.wav,292554,221,12,2,2,3,3,1,549712
230,83272.wav,263634,207,11,2,2,3,3,1,525136
228,13890.wav,58369,0,10,3,2,3,3,1,1098576
216,76438.wav,246947,208,12,2,2,3,3,1,336720
215,65998.wav,226387,207,12,2,2,3,3,1,320336
230,51531.wav,187249,210,3,2,2,3,2,1,336720
220,80857.wav,257987,207,12,2,2,3,3,1,467792
228,16377.wav,65144,233,12,2,2,3,3,1,942928
230,44996.wav,169402,207,11,2,2,3,3,1,361296
226,22800.wav,86477,233,12,2,2,3,3,1,402256
230,76761.wav,247499,207,12,2,2,3,3,1,508752
230,78609.wav,251688,207,12,2,2,3,3,1,590672
230,76062.wav,246470,220,12,2,2,3,3,1,320336
111,25265.wav,94389,233,12,2,2,2,3,1,328528
231,55940.wav,199057,208,12,2,2,3,3,1,328528
226,20472.wav,76940,233,11,2,2,3,2,1,475984
215,53711.wav,194903,207,12,2,2,3,3,320926,527582
211,29809.wav,116939,0,6,3,0,2,0,1,459600
211,36297.wav,139925,218,11,2,2,3,3,1,328528
211,69694.wav,233052,221,12,2,2,3,3,1,328528
215,74715.wav,244268,207,9,2,2,3,3,1,369488
211,69721.wav,233084,231,12,2,2,3,3,1,320336
215,70714.wav,234954,207,9,2,2,3,3,1,484176
216,44453.wav,168515,221,12,2,2,3,3,1,336720
231,75591.wav,245818,208,12,2,2,3,3,1,336720
215,82013.wav,261413,231,11,2,2,2,3,1,328528
231,44718.wav,168905,221,11,2,2,3,3,2118179,2884432
231,80340.wav,256819,208,12,2,2,3,3,1,283404
230,75035.wav,244866,207,12,2,0,3,3,1,574288
210,81170.wav,259322,221,11,2,2,3,3,1,344912
226,17843.wav,69846,233,11,2,2,3,3,1,492368
230,84082.wav,265045,221,11,2,2,3,3,182327,664400
211,49012.wav,180276,216,12,2,2,3,3,1,484176
210,85007.wav,267110,207,2,2,2,3,3,1,459600
216,82107.wav,261626,221,7,2,2,3,3,1,320336
216,70562.wav,234759,208,12,2,2,3,3,1,410448
230,67682.wav,229356,215,12,2,2,3,3,1,353104
215,41952.wav,160664,220,12,2,2,3,3,1,418640
231,79604.wav,253369,208,12,2,2,3,3,486703,1123152
220,66668.wav,227664,210,12,2,2,3,3,1,328528
216,82548.wav,262337,230,11,3,2,4,3,1,328528
226,16387.wav,65168,233,12,2,2,3,3,1,508752
215,63205.wav,219168,230,12,2,2,3,3,1,328528
216,44107.wav,167879,231,12,2,2,3,3,1,320336
215,69858.wav,233302,220,11,2,2,3,3,1,410448
210,43517.wav,166862,230,12,2,2,3,3,1,328528
215,43798.wav,167362,207,12,2,2,3,3,1,369488
211,55047.wav,197482,208,12,2,2,3,3,1,189515
230,38553.wav,150014,207,12,2,2,3,3,1,336720
111,4403.wav,23143,0,6,2,0,3,0,400729,762704
215,87205.wav,271195,208,9,2,2,3,3,1,320336
231,84576.wav,265929,208,12,2,2,3,3,1,615248
211,67597.wav,229208,208,12,2,2,3,3,1,410448
215,42965.wav,164927,207,12,2,2,3,3,1,320336
215,80408.wav,256931,207,9,2,2,3,3,1,574288
230,39705.wav,155310,215,3,2,3,3,3,1,377680
216,49286.wav,181414,231,12,2,2,3,3,1,336720
226,16403.wav,65222,228,12,2,2,3,3,1,344912
231,55528.wav,198417,208,12,2,2,3,3,402557,885584
215,65833.wav,226099,220,12,2,2,3,3,1,328528
215,53884.wav,195219,207,12,2,2,3,3,1,336720
231,80306.wav,256783,208,12,2,2,3,3,1,102738
230,66795.wav,227840,220,12,2,2,3,3,1,582480
215,72492.wav,238554,207,12,2,2,3,3,1,467792
111,25084.wav,94102,233,11,2,1,3,3,1,705360
216,77867.wav,249751,208,12,2,2,3,3,1,615248
111,22754.wav,86324,228,11,2,3,2,4,1,320336
210,67087.wav,228387,207,12,2,2,3,3,1,525136
230,83772.wav,264534,216,12,2,2,3,3,1,320336
226,23781.wav,89509,233,11,2,2,3,3,1,344912
215,67171.wav,228507,207,12,2,2,3,3,1,336720
230,59582.wav,209767,215,12,2,2,3,3,1,328528
226,19216.wav,73025,233,11,2,3,3,4,1,320336
230,88873.wav,273981,216,11,2,2,3,3,151771,344730
215,41606.wav,160126,207,12,2,2,3,3,1,369488
215,88930.wav,274115,231,2,2,2,3,3,1,328528
211,67126.wav,228444,208,12,2,2,3,3,1,500560
210,86283.wav,269517,207,12,2,2,3,3,1,320336
231,46473.wav,173224,208,12,2,2,3,3,1,336720
211,90104.wav,288938,207,11,1,2,3,3,1,328528
215,41694.wav,160273,207,12,2,2,3,3,1,377680
211,80656.wav,257466,208,12,2,2,3,3,1,566096
211,49705.wav,182637,221,12,2,2,3,3,1,328528
228,37062.wav,143597,233,9,2,2,3,3,1,754512
231,75594.wav,245820,208,12,2,2,3,3,1,443216
226,13096.wav,56588,233,12,2,2,3,3,1,607056
210,84591.wav,265947,207,12,2,2,3,3,1,377680
216,31794.wav,124969,221,11,2,2,3,3,385631,861008
220,71536.wav,236475,207,12,2,2,3,3,1,320336
220,38117.wav,147976,0,6,3,0,3,0,1,1320154
216,76581.wav,247174,221,12,2,2,3,3,1,959312
226,18423.wav,71065,233,12,2,2,3,3,1,336720
216,76598.wav,247207,221,12,2,2,3,3,1,369488
226,34125.wav,132977,233,11,2,2,3,3,1,574288
231,41861.wav,160501,208,12,2,2,3,3,1,320336
230,73145.wav,241195,215,12,2,2,3,3,1,541520
231,66110.wav,226601,208,12,2,2,3,3,1,385872
215,57444.wav,201621,207,12,2,2,3,3,1,557904
210,73071.wav,240999,207,12,2,2,3,3,1,484176
220,67407.wav,228922,210,12,2,2,3,3,1,320336
215,84074.wav,265026,208,12,2,2,3,3,1,467792
215,65987.wav,226376,207,12,2,2,3,3,1,926544
215,58935.wav,208512,220,12,2,2,3,3,1,467792
231,74834.wav,244462,208,12,2,2,3,3,1,377680
220,59129.wav,208866,210,12,2,2,3,3,1,336720
226,17182.wav,67877,233,10,2,3,3,3,1,1540944
215,57929.wav,205549,207,9,2,2,3,3,1,467792
230,82221.wav,261767,221,12,2,2,3,3,301213,590672
215,73982.wav,243084,207,12,2,2,3,3,1,328528
216,76855.wav,247618,208,12,2,2,3,3,1,549712
210,87155.wav,271135,207,2,2,2,3,3,1,328528
228,26172.wav,97561,233,11,2,2,3,4,753257,1434448
215,77016.wav,247816,220,12,2,2,3,3,1,762704
231,48839.wav,179719,208,12,2,2,3,3,1,336720
216,75992.wav,246383,231,11,2,2,3,3,1,328528
215,39596.wav,154970,207,12,2,2,3,3,242115,566096
230,71980.wav,237572,0,12,2,2,3,3,1,500560
220,76469.wav,246984,207,12,2,2,3,3,1,336720
228,15652.wav,63514,233,11,2,3,4,3,1,426832
220,33124.wav,129697,224,6,0,0,0,0,1,320336
111,9653.wav,41809,0,3,2,2,3,3,1,402256
111,4815.wav,24496,0,6,0,0,0,0,1,328528
216,24298.wav,91364,0,6,1,0,2,0,1,320336
215,90927.wav,292535,221,9,2,2,3,3,1,5415760
111,22222.wav,85090,226,11,2,2,4,4,1,328528
231,37167.wav,144145,205,11,2,2,2,3,1,385872
216,24287.wav,91347,0,6,2,0,4,0,1,639824
215,61144.wav,212577,207,12,2,2,3,3,1,344912
211,68969.wav,231988,231,12,2,2,3,3,1,328528
210,38236.wav,148606,0,6,2,0,2,0,1,353104
215,86714.wav,270291,220,12,2,2,3,3,1,721744
231,44137.wav,167924,221,10,2,2,3,3,1,171710
216,23458.wav,88878,226,6,2,2,4,3,1,1164112
215,50920.wav,185997,207,12,2,2,3,3,1,320336
215,54957.wav,197314,220,12,2,2,3,3,1,328528
111,8935.wav,39663,0,12,2,2,3,3,1,811856
228,12877.wav,56146,226,11,2,3,3,3,1,320336
215,72843.wav,239781,230,2,2,2,3,3,1,566096
215,51479.wav,187136,207,12,2,2,3,3,1,328528
231,78292.wav,250850,208,12,2,2,3,3,1,516944
230,75425.wav,245572,207,12,2,2,3,3,1,385872
210,74317.wav,243629,215,12,2,2,3,3,439113,713552
216,49689.wav,182617,208,12,2,2,3,3,1,320336
231,84620.wav,265993,208,12,2,2,3,3,1,475984
226,14017.wav,58697,0,11,2,2,3,3,1,336720
226,29341.wav,112169,0,3,2,1,3,3,1,328528
215,58270.wav,207285,220,12,2,2,3,3,1,541520
226,30905.wav,122170,233,4,2,2,4,3,773129,1057616
231,27153.wav,102203,0,6,2,0,3,0,1,353104
220,57111.wav,201056,215,12,2,2,3,3,1,328528
211,46739.wav,174043,208,12,2,2,3,3,1,328528
231,30354.wav,118794,203,6,3,2,3,3,1,328528
215,80023.wav,255824,220,12,2,2,3,3,283333,344912
215,87624.wav,271877,220,12,2,2,3,3,1,320336
111,16018.wav,64199,233,11,2,1,2,3,1,942928
228,34351.wav,133422,233,12,2,2,3,3,1,1016656
211,68331.wav,230999,231,11,2,2,3,3,1,328528
215,50983.wav,186098,220,12,2,2,3,3,1,475984
226,19595.wav,73684,213,11,2,3,3,3,1,353104
216,45520.wav,170472,231,12,2,2,3,3,150208,639824
210,78101.wav,250408,207,9,2,2,3,3,1,353104
216,29497.wav,112769,226,6,3,2,3,3,1,328528
211,42153.wav,161896,231,12,2,2,3,3,1,320336
231,78636.wav,251751,208,4,2,2,3,3,1,1065808
111,6180.wav,30565,0,6,0,0,0,0,1,344912
215,84904.wav,266826,231,10,2,3,3,3,1,1016656
220,29360.wav,112324,224,6,0,0,0,0,1,320336
230,89156.wav,274549,216,11,2,2,3,3,1,320336
210,43392.wav,166670,215,12,2,2,3,3,1,328528
226,36870.wav,142946,213,3,2,2,3,3,1,344912
215,89913.wav,288031,207,12,2,2,3,3,1,320336
230,71470.wav,236367,207,12,2,2,3,3,1,828240
230,45151.wav,169741,207,12,2,3,3,4,1,328528
231,48808.wav,179662,208,12,2,2,3,3,1,344912
226,18989.wav,72633,233,12,2,2,3,3,1,1524560
215,77773.wav,249568,220,4,2,2,3,3,1,1508176
226,13998.wav,58644,233,11,1,2,4,3,534871,3326800
228,22244.wav,85130,233,11,3,2,4,4,1,1188688
215,69305.wav,232425,207,12,2,2,3,3,1,328528
210,42348.wav,162193,207,12,2,2,3,3,1,320336
215,66661.wav,227655,220,12,2,2,3,3,285349,787280
216,41206.wav,159396,231,12,2,2,3,3,1,705360
111,6179.wav,30564,0,6,0,0,0,0,1,336720
111,20189.wav,75829,226,12,3,2,2,3,1,336720
215,78186.wav,250643,220,12,2,2,3,3,1,328528
231,74440.wav,243792,208,12,2,2,3,3,1,721744
215,17665.wav,69315,217,6,0,0,0,0,1,492368
226,32970.wav,128763,228,11,2,3,3,3,1,443216
216,48865.wav,179756,0,12,2,2,3,3,1,328528
220,40769.wav,158590,215,12,2,2,3,3,1,336720
230,85503.wav,268192,221,9,2,2,3,3,1,336720
215,86194.wav,269412,231,12,2,2,3,3,1,336720
215,87156.wav,271136,208,2,2,2,3,3,1,328528
226,26017.wav,97234,233,12,2,2,3,3,1,508752
231,65664.wav,225880,208,12,2,2,3,3,1,484176
216,47345.wav,175619,221,12,2,2,3,3,1,435024
211,73714.wav,242584,208,9,2,2,2,3,1,1131344
215,56313.wav,199683,207,12,2,2,3,3,1,639824
231,86773.wav,270386,208,12,2,2,3,3,93084,703320
230,43044.wav,165542,215,11,2,2,3,3,1,353104
231,70893.wav,235235,208,11,2,3,3,3,1,320336
215,85195.wav,267480,208,11,2,3,3,4,1,328528
210,66085.wav,226526,207,12,2,2,3,3,1,975696
220,42057.wav,161755,207,12,2,2,3,3,106915,582480
226,14256.wav,60986,233,11,2,2,4,3,1,967504
226,24089.wav,90445,233,3,2,2,3,3,1,508752
216,34992.wav,134819,233,10,2,2,4,3,1,443216
230,69318.wav,232438,215,12,2,2,3,3,1,394064
211,29875.wav,117214,0,6,1,0,4,0,1,582480
216,23210.wav,88027,0,6,1,0,2,0,1,328528
226,15673.wav,63573,233,11,2,3,3,3,1,385872
210,65187.wav,224845,220,9,2,2,3,3,1,328528
216,86254.wav,269487,221,12,2,2,3,3,1,158337
228,26325.wav,97972,233,11,2,3,3,3,1,344912
231,78042.wav,250288,221,3,2,3,3,3,1,320336
216,60468.wav,211274,221,12,2,2,3,3,1,394064
111,25160.wav,94224,120,11,2,2,3,3,1,344912
220,65983.wav,226372,207,12,2,2,3,3,1,328528
231,46539.wav,173380,221,12,2,2,3,3,1,336720
216,65276.wav,225128,231,12,2,2,3,3,1,1647440
230,70229.wav,233985,207,12,2,2,3,3,1,443216
215,56498.wav,200021,230,12,2,2,3,3,1,328528
220,52977.wav,192191,207,2,2,2,3,3,1,328528
230,75439.wav,245587,215,12,2,2,3,3,1,320336
215,88127.wav,272779,231,12,2,2,3,3,1,328528
230,66268.wav,226906,207,12,3,2,3,3,1,435024
228,23755.wav,89440,233,11,2,2,3,3,1,369488
216,40400.wav,157441,221,9,2,2,3,3,1,320336
226,20049.wav,75164,233,12,2,2,3,3,1,394064
230,82959.wav,263125,221,11,2,2,3,3,1,320336
211,77310.wav,248493,0,12,2,2,3,3,1,328528
220,78481.wav,251437,207,12,2,2,3,3,1,353104
210,40804.wav,158638,207,9,2,2,3,3,1,328528
231,39212.wav,153423,208,12,2,2,3,3,1,328528
215,40785.wav,158612,230,12,2,2,3,3,1,328528
215,51043.wav,186225,220,12,2,2,3,3,1,328528
215,64524.wav,222967,207,12,2,2,3,3,1,320336
230,78726.wav,252034,207,11,2,2,3,3,1,402256
216,89757.wav,287163,207,12,2,2,3,3,1,1024848
216,48638.wav,179131,221,12,2,2,3,3,1,336720
210,75476.wav,245643,207,12,2,2,3,3,1,361296
230,38325.wav,148985,0,6,0,0,0,0,1,344912
211,46526.wav,173366,208,12,2,2,3,3,1,549712
210,83341.wav,263733,221,2,2,2,3,3,1,336720
215,71352.wav,236083,0,12,2,2,3,3,1,394064
211,41921.wav,160618,221,11,2,2,3,3,1,328528
216,89544.wav,275163,221,12,2,2,3,3,1,320336
228,13070.wav,56547,233,11,2,2,4,3,1,557904
216,23498.wav,88951,0,6,2,0,3,0,1,361296
215,56336.wav,199717,207,12,2,2,3,3,1,344912
215,51373.wav,186987,220,12,2,2,3,3,1,582480
215,88298.wav,273037,231,2,2,2,3,3,1,516944
215,75828.wav,246174,207,12,2,2,3,3,1,361296
230,44204.wav,168016,207,12,2,2,3,3,1,369488
111,4222.wav,22040,0,6,0,0,0,0,248975,787280
226,13162.wav,56685,0,4,2,2,3,3,1,353104
215,51572.wav,187431,207,11,2,1,3,3,1,394064
230,85712.wav,268632,221,12,2,2,3,3,1,459600
228,19225.wav,73041,226,11,2,2,4,3,1,377680
111,7540.wav,34583,0,6,3,2,3,3,1,344912
228,12940.wav,56237,233,11,2,2,3,3,1314813,1999696
220,76156.wav,246587,210,12,2,2,3,3,1,328528
111,31258.wav,123401,213,11,2,2,3,3,1,275808
215,76914.wav,247699,207,12,2,2,3,3,1,664400
216,65085.wav,224252,221,12,2,2,3,3,1,2212688
228,27400.wav,104179,233,11,2,2,3,3,1,328528
215,40517.wav,157846,0,12,2,2,3,3,1,336720
215,86704.wav,270281,220,12,2,2,3,3,1,361296
230,73130.wav,241168,207,12,2,2,3,3,1,451408
210,84846.wav,266711,221,12,2,2,3,3,1,328528
216,82945.wav,263112,221,11,2,2,3,3,1,336720
210,57234.wav,201260,207,12,2,2,3,3,1,328528
228,22133.wav,84691,233,11,2,2,2,3,1,967504
230,78448.wav,251371,207,12,2,2,3,3,1,738128
215,86205.wav,269423,231,12,2,2,3,3,1,336720
216,90816.wav,292047,221,11,2,2,3,3,1,336720
231,58521.wav,207774,208,12,2,2,3,3,1,467792
210,67250.wav,228626,207,12,2,2,3,3,1,557904
230,73088.wav,241052,207,12,2,2,3,3,1,484176
215,63998.wav,220927,230,2,2,2,3,3,1,328528
215,67867.wav,229949,207,12,2,2,3,3,1,320336
215,53864.wav,195170,207,12,2,2,3,3,1,418640
226,35598.wav,135980,233,11,2,2,3,3,1,803664
210,58965.wav,208571,207,12,2,2,3,3,1,328528
216,50577.wav,185116,221,12,2,2,3,3,359828,510636
231,59213.wav,209017,208,12,2,2,3,3,1,320336
211,82760.wav,262730,208,12,2,2,3,3,1,459600
211,76942.wav,247732,208,12,2,2,3,3,1,328528
226,17242.wav,68035,233,11,2,2,3,3,1,811856
226,37289.wav,144577,233,11,2,2,3,3,1,1188688
230,66260.wav,226898,215,12,2,2,3,3,1,320336
211,86187.wav,269406,208,12,2,2,3,3,1,435024
231,83573.wav,264140,208,11,2,2,3,3,1,336720
215,79342.wav,253021,207,12,2,2,3,3,1,615248
231,83710.wav,264456,208,12,2,2,3,3,1,475984
216,76860.wav,247624,221,12,2,2,3,3,1,369488
231,70356.wav,234307,208,11,2,0,3,3,1,418640
211,19063.wav,72756,0,6,2,0,3,0,1,106192
215,89766.wav,287211,208,12,2,2,3,3,1,336720
215,67638.wav,229262,207,2,2,2,3,3,1,353104
210,66636.wav,227625,207,12,2,2,3,3,1,328528
228,36630.wav,140659,233,11,2,2,3,3,1,1269191
215,90681.wav,291241,221,9,2,2,3,3,1,320336
210,82847.wav,262878,221,11,0,2,3,3,1,467792
111,5577.wav,28329,0,6,3,0,3,0,277363,795472
111,5696.wav,28792,0,6,3,3,3,3,1,1000272
215,71805.wav,237132,220,12,2,2,3,3,1,336720
210,69739.wav,233104,230,12,2,2,3,3,1,328528
211,73439.wav,241816,231,12,2,2,3,3,1,353104
231,38950.wav,151487,0,12,2,2,3,3,1,508752
211,69617.wav,232957,208,12,2,2,3,3,1,328528
226,17477.wav,68790,233,11,2,2,4,4,1,377680
216,78523.wav,251523,211,12,2,2,3,3,1,328528
215,86742.wav,270325,220,12,2,2,3,3,1,598864
231,51664.wav,187782,208,12,2,2,3,3,1,500560
228,37477.wav,145332,233,9,2,2,3,3,1,574288
228,36631.wav,140659,233,10,2,2,4,3,1269192,1770320
111,6165.wav,30498,0,6,0,0,0,0,1,1123152
230,65260.wav,225081,207,12,2,2,3,3,781685,1057616
230,76709.wav,247406,215,11,2,2,3,3,1,328528
215,78081.wav,250368,207,9,2,2,3,3,1,926544
220,68760.wav,231627,207,2,2,2,3,3,1,336720
215,39515.wav,154758,207,12,2,2,3,3,1,377680
228,21963.wav,84118,233,10,3,3,4,3,1,648016
230,83853.wav,264638,221,12,2,2,3,3,1,377680
111,28096.wav,108283,233,11,2,1,0,0,1,566096
215,53054.wav,192353,207,12,2,2,3,3,1,336720
230,66796.wav,227842,220,12,2,2,3,3,1,328528
226,23780.wav,89508,233,11,2,2,3,3,1,402256
215,84917.wav,266846,208,11,2,2,3,3,1,328528
215,81361.wav,260011,220,11,2,2,2,3,1,680784
111,20798.wav,77901,233,11,2,1,2,4,1,680784
226,36638.wav,140669,233,11,2,2,3,3,1,885584
231,65365.wav,225400,221,9,2,2,3,3,1,844624
228,20599.wav,77370,233,11,2,2,3,4,448980,1188688
215,52172.wav,190070,220,12,2,2,3,3,1,328528
228,22544.wav,85743,233,11,1,2,3,3,1,1155920
215,67277.wav,228695,207,12,2,2,3,3,1,500560
215,56349.wav,199735,207,2,2,2,3,3,1,369488
216,58153.wav,206485,208,5,2,2,3,3,1,328528
210,52989.wav,192215,207,12,2,2,3,3,1,320336
